ccode,predicted_intensity,prob_0,prob_1,prob_2,actual_intensity,origin_year,target_year,horizon
701,0,0.6238822293376103,0.23302810848300481,0.14308966217938618,0,2016,2017,1
702,0,0.6465853802123022,0.2415893524451986,0.1118252673424993,0,2016,2017,1
703,0,0.718728374359943,0.19501735798742803,0.08625426765263042,0,2016,2017,1
704,0,0.5648435045503347,0.2707622585259328,0.16439423692373253,0,2016,2017,1
705,0,0.5974347294178848,0.25521761095966466,0.14734765962245214,0,2016,2017,1
710,0,0.6729111789352903,0.21199832764106902,0.11509049342364219,0,2016,2017,1
712,0,0.8336801624858787,0.12504299431762664,0.04127684319649658,0,2016,2017,1
731,0,0.7380069958058106,0.19625906828804995,0.06573393590614061,0,2016,2017,1
732,0,0.8095191089002737,0.13652034093830293,0.05396055016142474,0,2016,2017,1
740,0,0.8354766207754938,0.13423853424470444,0.030284844979802706,0,2016,2017,1
760,0,0.7466345892164614,0.18089656462905587,0.07246884615448351,0,2016,2017,1
770,2,0.10801681503960736,0.30763822167070887,0.5843449632896861,2,2016,2017,1
771,1,0.34619606996204544,0.4404431662132803,0.21336076382467553,1,2016,2017,1
775,2,0.11125173757673704,0.37534100386910657,0.5134072585541587,2,2016,2017,1
780,0,0.6130593174422952,0.2355460854324469,0.15139459712525938,0,2016,2017,1
790,0,0.5415526174838063,0.2833098694815914,0.1751375130346023,0,2016,2017,1
800,1,0.17980713226284187,0.5401068263156396,0.28008604142152044,1,2016,2017,1
811,0,0.6351743644065927,0.2562513725542887,0.10857426303911813,0,2016,2017,1
812,0,0.6200491349165372,0.23746637582469238,0.14248448925877072,0,2016,2017,1
816,0,0.6728748447233441,0.2188673468227288,0.10825780845392971,0,2016,2017,1
820,0,0.6568268853038589,0.22372146518690264,0.1194516495092404,0,2016,2017,1
830,0,0.6979678420737275,0.20427267883135541,0.0977594790949191,0,2016,2017,1
840,2,0.06767521659250224,0.2457780243409432,0.6865467590665544,2,2016,2017,1
850,0,0.6923445570871118,0.2332765775857032,0.07437886532718639,0,2016,2017,1
860,0,0.7678568525249468,0.15883686282026266,0.07330628465479046,0,2016,2017,1
900,0,0.7784157846184209,0.16150453755672248,0.06007967782485801,0,2016,2017,1
920,0,0.7915179494901164,0.1566274657557115,0.05185458475417439,0,2016,2017,1
940,0,0.8331560402566089,0.1219844243992504,0.04485953534414091,0,2016,2017,1
950,0,0.7258378960700085,0.17783333175442664,0.09632877217556468,0,2016,2017,1
2,1,0.13861765816397165,0.7338794897578156,0.1275028520782146,0,2016,2018,2
20,0,0.7538460130188007,0.1852612198476595,0.06089276713354096,0,2016,2018,2
40,0,0.6995938748608674,0.20671538893915933,0.09369073619997442,0,2016,2018,2
41,0,0.6706285997014534,0.23548560640743735,0.09388579389110863,0,2016,2018,2
42,0,0.6689784165412154,0.21209594511249222,0.11892563834629309,0,2016,2018,2
51,0,0.8650648576060079,0.10440107063861616,0.030534071755377937,0,2016,2018,2
52,0,0.7966579605024774,0.16210062168144218,0.041241417816082135,0,2016,2018,2
70,0,0.6647851190148499,0.21092788188681397,0.1242869990983377,0,2016,2018,2
90,0,0.6595251700018747,0.22973797841944232,0.11073685157868375,0,2016,2018,2
91,0,0.7772861409158819,0.15415161488678908,0.06856224419732945,0,2016,2018,2
92,0,0.8114136398343453,0.13510721798651507,0.05347914217913992,0,2016,2018,2
93,0,0.8297682149793734,0.12990328709183666,0.04032849792879184,0,2016,2018,2
94,0,0.8295620562635494,0.1326653606478008,0.03777258308865138,0,2016,2018,2
95,0,0.824711591517679,0.1325106995944027,0.0427777088879201,0,2016,2018,2
100,1,0.12505223807059943,0.6174312652507258,0.25751649667867754,1,2016,2018,2
101,0,0.6326620910184649,0.23816981193845377,0.12916809704308135,0,2016,2018,2
110,0,0.8041137770744295,0.13903077479276668,0.05685544813280572,0,2016,2018,2
130,0,0.6451546240066199,0.2322045469124484,0.12264082908093232,0,2016,2018,2
135,0,0.6414607058953773,0.27009766611727615,0.08844162798734823,0,2016,2018,2
140,0,0.684565737624477,0.21999665489361622,0.09543760748190845,0,2016,2018,2
145,0,0.6636357813645766,0.21525121606493555,0.1211130025704887,0,2016,2018,2
150,0,0.8038108706437557,0.14023829138634908,0.05595083796989651,0,2016,2018,2
155,0,0.7652403147236596,0.17300619635833145,0.061753488918011155,0,2016,2018,2
160,0,0.8244051810727622,0.14276753649947208,0.03282728242776723,0,2016,2018,2
165,0,0.8680824778938059,0.1088317991182786,0.02308572298791669,0,2016,2018,2
200,0,0.7364991615452628,0.21203859245290407,0.05146224600183479,0,2016,2018,2
205,0,0.8783667438697051,0.09396210074878425,0.027671155381511662,0,2016,2018,2
210,0,0.7980202499874198,0.14457878588712633,0.05740096412545566,0,2016,2018,2
211,0,0.7532651224426865,0.17275959584015926,0.07397528171715616,0,2016,2018,2
225,0,0.7689086312017411,0.15969955283139325,0.07139181596686715,0,2016,2018,2
230,0,0.7148253378151747,0.20877972347331636,0.07639493871151043,0,2016,2018,2
235,0,0.7743880177681457,0.1521013241046298,0.0735106581272254,0,2016,2018,2
255,0,0.8007486810535306,0.14028049580789323,0.058970823138577246,0,2016,2018,2
290,0,0.7936516869945557,0.1462975817455485,0.060050731259896954,0,2016,2018,2
305,0,0.790040433377435,0.14514475700015253,0.06481480962241326,0,2016,2018,2
310,0,0.7792747855991214,0.14990878038688377,0.07081643401399677,0,2016,2018,2
316,0,0.7760682811075806,0.1550180755329972,0.06891364335942385,0,2016,2018,2
317,0,0.7695345870530582,0.15793434270997997,0.07253107023696385,0,2016,2018,2
325,0,0.8043929910119515,0.14220385721357134,0.05340315177447851,0,2016,2018,2
339,0,0.8320031214000219,0.12224645061677514,0.04575042798320362,0,2016,2018,2
343,0,0.8105280939455998,0.13900152082155107,0.05047038523285088,0,2016,2018,2
344,0,0.8274521442388916,0.12861431636379347,0.04393353939731549,0,2016,2018,2
346,0,0.6779819769333372,0.22606938919901615,0.09594863386764704,0,2016,2018,2
349,0,0.8251439199536534,0.12796741619957103,0.04688866384677756,0,2016,2018,2
350,0,0.8106034880666525,0.13725363682753225,0.052142875105816076,0,2016,2018,2
352,0,0.8268156381730946,0.12679869730814813,0.04638566451875927,0,2016,2018,2
355,0,0.7718845529189753,0.1549296909945973,0.07318575608642938,0,2016,2018,2
359,0,0.8056232532657447,0.14461061131590747,0.04976613541834963,0,2016,2018,2
360,0,0.7728726551131305,0.15382803091284178,0.07329931397402965,0,2016,2018,2
365,1,0.12450107789292499,0.5450308902767677,0.3304680318303108,1,2016,2018,2
366,0,0.8160160578214151,0.13603320985323797,0.04795073232534865,0,2016,2018,2
367,0,0.7682616388675331,0.16306806918705902,0.06867029194540938,0,2016,2018,2
368,0,0.823208600126871,0.12854986113120373,0.04824153874192709,0,2016,2018,2
369,1,0.2028920321027201,0.4446083640385611,0.35249960385872164,1,2016,2018,2
370,0,0.692084336061593,0.2061154387861598,0.10180022515224897,0,2016,2018,2
371,0,0.7365034082405713,0.18925088704554757,0.07424570471388148,0,2016,2018,2
372,0,0.7441149744983926,0.17925303376646542,0.07663199173514318,0,2016,2018,2
373,1,0.20354648043448045,0.5403820736881838,0.2560714458773373,0,2016,2018,2
375,0,0.8619909081349947,0.10367398126160643,0.03433511060339972,0,2016,2018,2
380,0,0.8151448977493877,0.13181609736440256,0.05303900488621166,0,2016,2018,2
385,0,0.853526902869223,0.11085964017930115,0.035613456951477024,0,2016,2018,2
390,0,0.8276520082946054,0.11999593676251818,0.05235205494287829,0,2016,2018,2
402,0,0.8409662935270502,0.11904504166180367,0.03998866481114826,0,2016,2018,2
404,0,0.7041103331785636,0.21112413678635936,0.08476553003507732,0,2016,2018,2
420,0,0.6187842026916731,0.25729306220148584,0.12392273510684106,0,2016,2018,2
432,2,0.12027039288587872,0.36121389802494774,0.5185157090891778,2,2016,2018,2
433,0,0.5666908231181659,0.2886708879064482,0.1446382889753867,0,2016,2018,2
434,0,0.6524865358014585,0.2309383824123121,0.11657508178622841,0,2016,2018,2
435,0,0.5933604574373925,0.2712808098081913,0.13535873275441607,0,2016,2018,2
436,1,0.1393927148028551,0.4653242930016603,0.3952829921954879,1,2016,2018,2
437,0,0.5479098164746761,0.2808807542898693,0.17120942923545507,0,2016,2018,2
438,0,0.5601378543876107,0.2774659279624387,0.16239621764995094,0,2016,2018,2
439,0,0.6123885709458716,0.24532743693637238,0.1422839921177581,1,2016,2018,2
450,0,0.6495641083520042,0.23653528899430512,0.11390060265369044,0,2016,2018,2
451,0,0.6445445357539847,0.237077941293027,0.11837752295298752,0,2016,2018,2
452,0,0.5948247393693875,0.24886603512221395,0.15630922550839915,0,2016,2018,2
461,0,0.6310858639220761,0.2528725513104004,0.11604158476752388,0,2016,2018,2
475,2,0.1781137704625487,0.3455377989368539,0.4763484306005996,2,2016,2018,2
481,0,0.7023934680495397,0.1974634020960851,0.10014312985437585,0,2016,2018,2
482,1,0.31217924111704753,0.41998837012390494,0.26783238875905,1,2016,2018,2
483,1,0.24816990775059097,0.4507204259154638,0.3011096663339461,2,2016,2018,2
484,1,0.240984192323263,0.44717508295072533,0.31184072472601543,0,2016,2018,2
490,1,0.13379530689039862,0.4500450919016232,0.4161596012079811,2,2016,2018,2
500,1,0.10002368033882127,0.5138931609983278,0.3860831586628528,0,2016,2018,2
501,1,0.18348689908144053,0.49378253653953086,0.3227305643790303,1,2016,2018,2
510,0,0.5652587415320849,0.2732270362065663,0.16151422226135062,0,2016,2018,2
516,1,0.2994296318553755,0.451065773872384,0.24950459427224206,0,2016,2018,2
517,1,0.12264425632266869,0.4873365968915025,0.3900191467858313,0,2016,2018,2
520,2,0.1321357674559049,0.2699889018298273,0.5978753307142713,2,2016,2018,2
522,0,0.7258728724953362,0.19151328149262667,0.08261384601203861,0,2016,2018,2
530,2,0.08736088165583497,0.3001089235460013,0.6125301947981648,0,2016,2018,2
531,0,0.5461665181551196,0.2773700333354569,0.17646344850942486,0,2016,2018,2
540,1,0.16751497207727095,0.44063900792080773,0.39184602000192426,0,2016,2018,2
551,0,0.5741146368614793,0.2620682545815773,0.1638171085569443,0,2016,2018,2
552,0,0.5588325912811727,0.2721880946464502,0.16897931407237762,0,2016,2018,2
553,0,0.5499908628566885,0.2843516826493472,0.16565745449396335,0,2016,2018,2
560,0,0.7031929204146736,0.20493504167551854,0.09187203790980923,0,2016,2018,2
565,0,0.7711094466415489,0.16282307456160316,0.06606747879684911,0,2016,2018,2
570,0,0.8099268112694149,0.13414850095442715,0.05592468777615983,0,2016,2018,2
571,0,0.7987847783539107,0.14254887143986214,0.05866635020622917,0,2016,2018,2
572,0,0.7390854381316534,0.18672202527594944,0.07419253659239766,0,2016,2018,2
580,0,0.6203140619915551,0.24217326266213088,0.13751267534631428,0,2016,2018,2
581,0,0.799216362666084,0.15099201504260834,0.049791622291307916,0,2016,2018,2
590,0,0.8378591029189429,0.12594904400909437,0.03619185307196511,0,2016,2018,2
600,0,0.5920577204858143,0.2503542113310193,0.15758806818316673,0,2016,2018,2
615,1,0.1060108639987012,0.5196281206526756,0.3743610153486248,1,2016,2018,2
616,1,0.22569740768937133,0.5199899958524388,0.25431259645819165,0,2016,2018,2
620,2,0.11872363593462473,0.30117314258811195,0.5801032214772649,1,2016,2018,2
625,2,0.0633067468209752,0.29318037492238924,0.6435128782566382,1,2016,2018,2
630,1,0.14816781003389504,0.5094856849562721,0.3423465050098352,2,2016,2018,2
640,2,0.1389397310658821,0.3901356781961654,0.4709245907379549,1,2016,2018,2
645,2,0.11230329642532974,0.3151499081781352,0.5725467953965375,1,2016,2018,2
651,1,0.14716325300776384,0.5621038287171595,0.29073291827507836,2,2016,2018,2
652,2,0.11640128122617488,0.2974673504087884,0.5861313683650399,2,2016,2018,2
660,0,0.7180566632595816,0.1968651575576182,0.08507817918280138,0,2016,2018,2
663,0,0.41830749118666083,0.38654354007360825,0.19514896873973264,0,2016,2018,2
666,0,0.5502848093970941,0.2604920584640672,0.18922313213883818,1,2016,2018,2
670,0,0.7068573809119925,0.1898538356487316,0.10328878343927847,0,2016,2018,2
690,0,0.6841568219491745,0.20258549151763272,0.11325768653319475,0,2016,2018,2
692,0,0.7063337263550344,0.1987727558995152,0.09489351774545235,0,2016,2018,2
694,0,0.7187021148924725,0.18520694740305504,0.09609093770447466,0,2016,2018,2
696,0,0.7116041552684722,0.18949087494878775,0.09890496978274249,0,2016,2018,2
698,0,0.6899971946521241,0.20670847283600677,0.10329433251187145,0,2016,2018,2
700,2,0.09840528878445078,0.2767164489399168,0.6248782622756347,2,2016,2018,2
701,0,0.6187758318285365,0.23566433834942505,0.14555982982203924,0,2016,2018,2
702,0,0.646585380212302,0.24158935244519852,0.11182526734249926,1,2016,2018,2
703,0,0.7171887567488355,0.1964535312347745,0.08635771201639124,0,2016,2018,2
704,0,0.5648435045503347,0.2707622585259328,0.16439423692373256,0,2016,2018,2
705,0,0.624142281695491,0.24530359193689882,0.13055412636761182,0,2016,2018,2
710,0,0.6729111789352903,0.21199832764106902,0.11509049342364222,0,2016,2018,2
712,0,0.8345497529312152,0.12417340387229032,0.04127684319649659,0,2016,2018,2
731,0,0.7155492710434415,0.2166854927692408,0.06776523618731885,0,2016,2018,2
732,0,0.8095191089002735,0.13652034093830295,0.05396055016142474,0,2016,2018,2
740,0,0.8354766207754938,0.13423853424470444,0.030284844979802706,0,2016,2018,2
760,0,0.7441947301133516,0.18137678114134836,0.0744284887453011,0,2016,2018,2
770,2,0.10801681503960736,0.30763822167070887,0.5843449632896861,2,2016,2018,2
771,1,0.16245743425029804,0.5493867656931596,0.2881558000565443,0,2016,2018,2
775,2,0.10854880130825931,0.3785619635059034,0.5128892351858405,2,2016,2018,2
780,0,0.6890896162827745,0.19753690084864073,0.11337348286858712,0,2016,2018,2
790,0,0.5415526174838065,0.2833098694815914,0.1751375130346023,0,2016,2018,2
800,1,0.17980713226284187,0.5401068263156396,0.2800860414215205,1,2016,2018,2
811,0,0.6351743644065928,0.25625137255428865,0.10857426303911813,0,2016,2018,2
812,0,0.6951852751023319,0.20556094163263222,0.09925378326503653,0,2016,2018,2
816,0,0.672874844723344,0.21886734682272876,0.10825780845392971,0,2016,2018,2
820,0,0.6568268853038589,0.2237214651869026,0.11945164950924038,0,2016,2018,2
830,0,0.6979678420737274,0.20427267883135547,0.0977594790949191,0,2016,2018,2
840,2,0.06767521659250222,0.2457780243409432,0.6865467590665544,2,2016,2018,2
850,0,0.692344557087112,0.2332765775857032,0.07437886532718639,1,2016,2018,2
860,0,0.7678568525249468,0.1588368628202627,0.07330628465479044,0,2016,2018,2
900,0,0.7784157846184209,0.16150453755672248,0.06007967782485802,0,2016,2018,2
920,0,0.7908793573963006,0.15732141804114796,0.051799224562553814,0,2016,2018,2
940,0,0.833156040256609,0.1219844243992504,0.0448595353441409,0,2016,2018,2
950,0,0.7258378960700087,0.17783333175442662,0.09632877217556464,0,2016,2018,2
2,1,0.11504780645469107,0.6694739137119723,0.21547827983333737,0,2017,2018,1
20,0,0.7753691791401556,0.16797000084399227,0.0566608200158535,0,2017,2018,1
40,0,0.6864460310880864,0.21420333763207236,0.0993506312798414,0,2017,2018,1
41,0,0.6925895645827866,0.2325378682418386,0.0748725671753731,0,2017,2018,1
42,0,0.6447232286694046,0.22913078432386735,0.1261459870067281,0,2017,2018,1
51,0,0.8617244687351742,0.10944511973518248,0.028830411529643784,0,2017,2018,1
52,0,0.7991283568064462,0.15554260131007266,0.045329041883481296,0,2017,2018,1
70,0,0.694285481853539,0.1976946047486645,0.10801991339779718,0,2017,2018,1
90,0,0.6859992021875094,0.2063288708238286,0.10767192698866238,0,2017,2018,1
91,0,0.7457211034401463,0.17226987724100443,0.08200901931884998,0,2017,2018,1
92,0,0.8051927233956339,0.14609753995892513,0.04870973664544045,0,2017,2018,1
93,0,0.7616423649199061,0.1699277515673776,0.06842988351271627,0,2017,2018,1
94,0,0.8239612940846182,0.1379611274926814,0.03807757842270055,0,2017,2018,1
95,0,0.8320462965725859,0.12743656713090548,0.04051713629650715,0,2017,2018,1
100,1,0.3146514965177639,0.48831208417750693,0.19703641930473073,1,2017,2018,1
101,0,0.6235829602225333,0.2315848516436831,0.14483218813378337,0,2017,2018,1
110,0,0.7983593533766283,0.1475218451886484,0.054118801434723175,0,2017,2018,1
130,0,0.6591123172105506,0.22222062111009339,0.11866706167935565,0,2017,2018,1
135,0,0.7245777798315582,0.21536398783792385,0.06005823233051845,0,2017,2018,1
140,0,0.6913566019358904,0.21632369116218877,0.09231970690192194,0,2017,2018,1
145,0,0.6375942336261239,0.2316156133355554,0.1307901530383219,0,2017,2018,1
150,0,0.7913588047075885,0.14937736902383233,0.059263826268579484,0,2017,2018,1
155,0,0.7774796993218126,0.17293370303688202,0.04958659764130609,0,2017,2018,1
160,0,0.8612358604852893,0.11097701089328532,0.02778712862142487,0,2017,2018,1
165,0,0.871981834197726,0.10738841587140571,0.020629749930868156,0,2017,2018,1
200,0,0.6785154506905602,0.20904795118292674,0.11243659812651405,0,2017,2018,1
205,0,0.8728782737986214,0.09901744693578637,0.028104279265593123,0,2017,2018,1
210,0,0.7890547749842297,0.14963884215165874,0.06130638286411179,0,2017,2018,1
211,0,0.7345662267546922,0.1659360573919991,0.09949771585330952,0,2017,2018,1
225,0,0.7906245900816409,0.1497703454448848,0.05960506447347399,0,2017,2018,1
230,0,0.7294851263513155,0.20448813747808697,0.06602673617059857,0,2017,2018,1
235,0,0.794414763732398,0.14309231522696864,0.062492921040634,0,2017,2018,1
255,0,0.7970036481581583,0.141429299662642,0.0615670521792002,0,2017,2018,1
290,0,0.8298989202461466,0.12232794800857408,0.04777313174527919,0,2017,2018,1
305,0,0.8044832226697683,0.13802746191304435,0.05748931541718718,0,2017,2018,1
310,0,0.798594210738976,0.14448585525275814,0.056919934008266025,0,2017,2018,1
316,0,0.7957785841233018,0.1416044969843408,0.06261691889235757,0,2017,2018,1
317,0,0.8002600321019311,0.1427636002061772,0.05697636769189172,0,2017,2018,1
325,0,0.8210603354205617,0.1322946653117526,0.046644999267685325,0,2017,2018,1
339,0,0.8434335617376856,0.12360464739581664,0.03296179086649757,0,2017,2018,1
343,0,0.8129105167524721,0.1459221924221882,0.04116729082533932,0,2017,2018,1
344,0,0.8479537518570652,0.1199258484974399,0.032120399645494756,0,2017,2018,1
346,0,0.6638296602391385,0.23827865964667677,0.09789168011418323,0,2017,2018,1
349,0,0.850283739466017,0.1146829529768282,0.03503330755715426,0,2017,2018,1
350,0,0.787016285855736,0.1505615381322741,0.06242217601199024,0,2017,2018,1
352,0,0.8447550260290895,0.12025498206134745,0.03498999190956254,0,2017,2018,1
355,0,0.7822094316405903,0.15542180905134623,0.06236875930806362,0,2017,2018,1
359,0,0.7967028474544174,0.15281857705788623,0.050478575487696166,0,2017,2018,1
360,0,0.7903600662927484,0.15080431625648316,0.05883561745076874,0,2017,2018,1
365,1,0.1392192536333137,0.5442998045473132,0.31648094181937336,1,2017,2018,1
366,0,0.8436211531129891,0.1207300237062337,0.03564882318077673,0,2017,2018,1
367,0,0.7804941600909384,0.1544317637036156,0.06507407620544606,0,2017,2018,1
368,0,0.8422825385439223,0.12123775089287545,0.03647971056320164,0,2017,2018,1
369,1,0.1769676987353406,0.5110164969691792,0.3120158042954812,1,2017,2018,1
370,0,0.678768052161239,0.20535346020954787,0.11587848762921378,0,2017,2018,1
371,0,0.7239445494598342,0.19752652840227253,0.078528922137893,0,2017,2018,1
372,0,0.7353928288620536,0.18793870715245467,0.07666846398549107,0,2017,2018,1
373,1,0.2382408110303885,0.5278237022186739,0.23393548675093737,0,2017,2018,1
375,0,0.8550028459982636,0.10400176764625639,0.04099538635547947,0,2017,2018,1
380,0,0.8322960646263671,0.1218645829101506,0.04583935246348277,0,2017,2018,1
385,0,0.8462893087098954,0.1102171517747548,0.04349353951534964,0,2017,2018,1
390,0,0.8365258491685313,0.12379599166736516,0.03967815916410367,0,2017,2018,1
402,0,0.8381342666227185,0.12399893097053707,0.03786680240674464,0,2017,2018,1
404,0,0.6991486883083325,0.21448907546734167,0.08636223622432508,0,2017,2018,1
420,0,0.6313060069444227,0.25539655301303804,0.11329744004253765,0,2017,2018,1
432,2,0.12632499715867326,0.37770537668454696,0.4959696261567798,2,2017,2018,1
433,0,0.4957767682880654,0.34200132355577756,0.16222190815615675,0,2017,2018,1
434,0,0.6494583805632296,0.2380507462110285,0.11249087322574029,0,2017,2018,1
435,0,0.6028560783533039,0.2675152288134731,0.12962869283322087,0,2017,2018,1
436,1,0.13726496144841122,0.476277270866626,0.3864577676849617,1,2017,2018,1
437,0,0.5448898352099849,0.2789181568836973,0.17619200790631726,0,2017,2018,1
438,0,0.5770613136925198,0.2650295702122972,0.1579091160951836,0,2017,2018,1
439,0,0.5400598296942419,0.28711223723913676,0.172827933066621,1,2017,2018,1
450,0,0.6439096313263677,0.2428636285189052,0.1132267401547253,0,2017,2018,1
451,0,0.6406504313952537,0.2438417119034024,0.11550785670134193,0,2017,2018,1
452,0,0.5891791053208794,0.2457895977081889,0.16503129697093277,0,2017,2018,1
461,0,0.6416258114808748,0.24699300700871973,0.11138118151040428,0,2017,2018,1
475,2,0.11396739195195099,0.30810461170844045,0.5779279963396078,2,2017,2018,1
481,0,0.7017054708387122,0.1994762745032873,0.0988182546579991,0,2017,2018,1
482,1,0.3379574637573836,0.4118738444923384,0.25016869175027584,1,2017,2018,1
483,1,0.22735572218217967,0.4757985588985237,0.29684571891929434,2,2017,2018,1
484,0,0.3832608982222884,0.3722815641140224,0.2444575376636885,0,2017,2018,1
490,2,0.1337376361456622,0.3435815078989636,0.5226808559553743,2,2017,2018,1
500,1,0.10888023801236064,0.48386700135892197,0.40725276062871396,0,2017,2018,1
501,1,0.16617881285671618,0.5316735368831447,0.30214765026013823,1,2017,2018,1
510,0,0.5543778792517343,0.2776531052974355,0.16796901545082923,0,2017,2018,1
516,0,0.6013656881487932,0.2746296568577086,0.12400465499349636,0,2017,2018,1
517,1,0.27963288515237045,0.4215988430011719,0.2987682718464566,0,2017,2018,1
520,2,0.12842422910391826,0.2832350523865046,0.5883407185095775,2,2017,2018,1
522,0,0.7181997273930123,0.19122012222874601,0.0905801503782415,0,2017,2018,1
530,2,0.2510290664546789,0.3509203141723974,0.398050619372926,0,2017,2018,1
531,0,0.5395131581808359,0.26918495342613974,0.1913018883930246,0,2017,2018,1
540,1,0.1154052869810209,0.5078830295838406,0.376711683435138,0,2017,2018,1
551,0,0.567632350069076,0.26354237399861974,0.16882527593230492,0,2017,2018,1
552,0,0.5361289026952939,0.28180400667336936,0.18206709063133572,0,2017,2018,1
553,0,0.5319802327444669,0.29540053746768846,0.17261922978784366,0,2017,2018,1
560,0,0.6707997003917201,0.22380132266619857,0.10539897694208107,0,2017,2018,1
565,0,0.7771279848603179,0.16187184842779184,0.061000166711890076,0,2017,2018,1
570,0,0.7858872433998562,0.15427223286344233,0.059840523736702324,0,2017,2018,1
571,0,0.7655477600727626,0.15645561159863516,0.0779966283286024,0,2017,2018,1
572,0,0.7539929215725139,0.1639683337900247,0.08203874463746073,0,2017,2018,1
580,0,0.6060404032231733,0.25301131341471006,0.14094828336211698,0,2017,2018,1
581,0,0.7700485559301029,0.17711463364233193,0.052836810427563885,0,2017,2018,1
590,0,0.8574239178506672,0.11363375323926467,0.02894232891006828,0,2017,2018,1
600,0,0.6081391595456411,0.23528931085039148,0.15657152960396797,0,2017,2018,1
615,1,0.11365041855489214,0.5239092705403866,0.3624403109047181,1,2017,2018,1
616,0,0.4718692748227211,0.3785722923831223,0.14955843279415726,0,2017,2018,1
620,2,0.1159007423773214,0.2955069242587624,0.5885923333639131,1,2017,2018,1
625,2,0.08653010997342245,0.375936074878313,0.5375338151482617,1,2017,2018,1
630,1,0.14242113531097306,0.5270005852127385,0.3305782794762879,2,2017,2018,1
640,2,0.10958570345222693,0.3766970678786031,0.5137172286691696,1,2017,2018,1
645,2,0.10198859197127996,0.3083190028070295,0.5896924052216893,1,2017,2018,1
651,1,0.13216582234898022,0.4491280709299882,0.4187061067210277,2,2017,2018,1
652,2,0.12389928465532359,0.29553043387649447,0.5805702814681806,2,2017,2018,1
660,1,0.3792928804011227,0.4399829500558856,0.18072416954299014,0,2017,2018,1
663,0,0.4174973178252022,0.39043742937922254,0.19206525279557524,0,2017,2018,1
666,0,0.5264683532630696,0.2537054127899643,0.21982623394696507,1,2017,2018,1
670,0,0.6935805588475613,0.1951493723888359,0.11127006876360322,0,2017,2018,1
690,0,0.6919681112591758,0.19399864055403654,0.11403324818678874,0,2017,2018,1
692,0,0.6836902161775611,0.20241877091313124,0.11389101290930782,0,2017,2018,1
694,0,0.718693870203344,0.17628999897548067,0.10501613082117547,0,2017,2018,1
696,0,0.7114279702457993,0.18024466409198844,0.10832736566221264,0,2017,2018,1
698,0,0.6855118082133153,0.1948801046475409,0.11960808713914421,0,2017,2018,1
700,2,0.09346310785098956,0.24095352620770816,0.6655833659413019,2,2017,2018,1
701,0,0.5953089206870203,0.24642509840396776,0.15826598090901112,0,2017,2018,1
702,0,0.6215621559623729,0.25908551757783144,0.1193523264597938,1,2017,2018,1
703,0,0.7075094743884099,0.2001035435837634,0.09238698202782615,0,2017,2018,1
704,0,0.5657244783896423,0.26101151802075984,0.17326400358959737,0,2017,2018,1
705,0,0.5790025583403474,0.2546830577993472,0.16631438386030492,0,2017,2018,1
710,0,0.6736881021271277,0.20354535491487405,0.12276654295799809,0,2017,2018,1
712,0,0.8274989886350248,0.13250021273682078,0.04000079862815453,0,2017,2018,1
731,0,0.7379339880648306,0.1861167441949962,0.07594926774017373,0,2017,2018,1
732,0,0.817120474757955,0.13324196105213687,0.04963756418990851,0,2017,2018,1
740,0,0.8662235118911522,0.10674346675561049,0.02703302135323691,0,2017,2018,1
760,0,0.7233955147759054,0.1939378784065455,0.08266660681754874,0,2017,2018,1
770,2,0.11175252081431514,0.29267387565259506,0.595573603533089,2,2017,2018,1
771,1,0.16942845987008406,0.5765534925898244,0.2540180475400894,0,2017,2018,1
775,2,0.14748749779039594,0.3352444289089343,0.5172680733006702,2,2017,2018,1
780,0,0.6201335871355793,0.2337074572262085,0.1461589556382128,0,2017,2018,1
790,0,0.53704222488229,0.284725001308841,0.17823277380886868,0,2017,2018,1
800,1,0.15164567226266013,0.5597067153305568,0.2886476124067817,1,2017,2018,1
811,0,0.6399943700022398,0.24565246674057953,0.11435316325718023,0,2017,2018,1
812,0,0.5947311978675297,0.24484057832485007,0.16042822380762065,0,2017,2018,1
816,0,0.6593192295292414,0.21535858088306958,0.12532218958768995,0,2017,2018,1
820,0,0.6632343352997491,0.2167586635967303,0.12000700110352175,0,2017,2018,1
830,0,0.7015578846816573,0.18928284356332475,0.1091592717550189,0,2017,2018,1
840,2,0.055361945640720854,0.24043506358931865,0.7042029907699602,2,2017,2018,1
850,0,0.727449822640309,0.21248006689325794,0.060070110466433985,1,2017,2018,1
860,0,0.7650717711300118,0.1662573372994882,0.06867089157050058,0,2017,2018,1
900,0,0.7960179068232577,0.15480953503498202,0.04917255814176089,0,2017,2018,1
920,0,0.7812436255333135,0.17080355863797522,0.047952815828711824,0,2017,2018,1
940,0,0.8326298052562552,0.12381296917458892,0.04355722556915682,0,2017,2018,1
950,0,0.7425650432313152,0.17070233156462375,0.08673262520406054,0,2017,2018,1
2,1,0.11388626259487931,0.6578129346475521,0.22830080275756884,1,2017,2019,2
20,0,0.7753691791401556,0.1679700008439923,0.05666082001585351,0,2017,2019,2
40,0,0.6850470625221076,0.21544803712090652,0.0995049003569861,0,2017,2019,2
41,0,0.7355178203967754,0.2068644358380538,0.05761774376516954,0,2017,2019,2
42,0,0.6434567207354207,0.22996812718176243,0.1265751520828168,0,2017,2019,2
51,0,0.8631504221713645,0.10817739295345859,0.02867218487517726,0,2017,2019,2
